question_id,topic,question_text,tags,correct_answer,model_answer,is_correct,model_name,timestamp,response_time,raw_response
birth_control_1,Birth Control,"According to the Church's General Handbook, who should make decisions about birth control and the timing of children?",birth_control;family_planning;general_handbook,"The married couple, prayerfully between themselves and the Lord",A,False,claude,2025-08-27 21:05:36,1.701333999633789,A
birth_control_2,Birth Control,"What is the Church’s policy on elective surgical sterilization (e.g., vasectomy or tubal ligation) as a method of birth control?",birth_control;sterilization;general_handbook,"It is discouraged, except possibly in rare cases when serious medical conditions justify it",A,False,claude,2025-08-27 21:05:39,1.8654448986053467,A
birth_control_3,Birth Control,Which statement reflects official Church guidance regarding abortion and birth control?,birth_control;abortion;general_handbook,Abortion should not be used as a form of birth control,A,False,claude,2025-08-27 21:05:41,1.7022950649261475,A
bishop_1,Bishop,"In Latter-day Saint doctrine, the office of bishop belongs to which priesthood?",bishop;priesthood;doctrinal;D&C 107,The Aaronic Priesthood,A,False,claude,2025-08-27 21:05:44,1.8611059188842773,A
bishop_2,Bishop,"In a ward, who presides over the priests quorum?",bishop;Aaronic Priesthood;ward leadership;practical;D&C 107,The bishop,A,False,claude,2025-08-27 21:05:47,2.0621237754821777,A
bishop_3,Bishop,Who was the first person called by revelation to serve as a bishop in the Church in this dispensation?,bishop;history;early church;Edward Partridge,Edward Partridge,A,False,claude,2025-08-27 21:05:50,1.5490150451660156,A
blessing_1,Blessing,Who may perform the naming and blessing of a child in a sacrament meeting in The Church of Jesus Christ of Latter-day Saints?,practical;ordinances;child-blessing;priesthood,A Melchizedek Priesthood holder authorized by the bishop,A,False,claude,2025-08-27 21:05:53,1.9016509056091309,A
blessing_2,Blessing,"After a child receives a name and a blessing, what Church record is created, if any?",practical;policy;records;child-blessing,A child-of-record membership record if at least one parent is a member and consent is given,A,False,claude,2025-08-27 21:05:55,1.6947369575500488,A
blessing_3,Blessing,Who is authorized to give patriarchal blessings that declare lineage and are recorded by the Church?,doctrinal;patriarchal-blessings;priesthood;leadership,An ordained patriarch set apart under priesthood keys,A,False,claude,2025-08-27 21:05:58,1.792992115020752,A
book_of_mormon_1,Book of Mormon,"According to the Book of Mormon Title Page, what is the primary purpose of the record?",Book of Mormon;doctrinal;scripture;Title Page,To convince Jew and Gentile that Jesus is the Christ,A,False,claude,2025-08-27 21:06:01,1.991197109222412,A
book_of_mormon_2,Book of Mormon,"Who, according to Joseph Smith—History, delivered the gold plates to Joseph Smith for translation of the Book of Mormon?",Book of Mormon;historical;Restoration;Moroni,Moroni,A,False,claude,2025-08-27 21:06:06,3.9899940490722656,A
book_of_mormon_3,Book of Mormon,In which book of the Book of Mormon are the sacrament prayers recorded?,Book of Mormon;practical;ordinances;scripture,Moroni,A,False,claude,2025-08-27 21:06:09,1.7548437118530273,A
book_of_mormon_and_dna_studies_1,Book of Mormon and DNA Studies,"According to the Church’s Gospel Topics essay 'Book of Mormon and DNA Studies,' which of the following is cited as a reason modern genetics cannot reliably detect any ancient Israelite ancestry among Indigenous peoples of the Americas?",scholarly;Book of Mormon;DNA studies,Genetic drift and population bottlenecks over time,A,False,claude,2025-08-27 21:06:12,1.6685371398925781,A
book_of_mormon_and_dna_studies_2,Book of Mormon and DNA Studies,What does the Church’s Gospel Topics essay say about the scope of peoples described in the Book of Mormon?,doctrinal;Book of Mormon;Gospel Topics essay,It recounts the experiences of a small group in the ancient Americas and does not claim to describe all peoples who lived there,A,False,claude,2025-08-27 21:06:14,1.743124008178711,A
book_of_mormon_and_dna_studies_3,Book of Mormon and DNA Studies,How does the Church’s Gospel Topics essay characterize the ability of modern DNA studies to prove or disprove the historicity of the Book of Mormon?,scholarly;official statements;DNA studies,"DNA studies, given current methods and population history, cannot decisively prove or disprove the Book of Mormon",A,False,claude,2025-08-27 21:06:18,2.8318471908569336,A
book_of_mormon_geography_1,Book of Mormon Geography,What is the Church’s official position on identifying specific modern locations for Book of Mormon events?,Book of Mormon;geography;official-position;practical,The Church has no official position on specific geographic locations of Book of Mormon events.,A,False,claude,2025-08-27 21:06:21,1.6085801124572754,A
book_of_mormon_geography_2,Book of Mormon Geography,Which of the following geographic expressions appears in the Book of Mormon text?,Book of Mormon;geography;scripture;doctrinal,narrow neck of land,A,False,claude,2025-08-27 21:06:24,2.4837307929992676,A
book_of_mormon_geography_3,Book of Mormon Geography,"According to the Introduction to the Book of Mormon in Latter-day Saint editions, the record describes God’s dealings with ancient inhabitants of which region?",Book of Mormon;geography;introduction;authorized-explanatory,The Americas,A,False,claude,2025-08-27 21:06:27,1.9039368629455566,A
caring_for_those_in_need_1,Caring for Those in Need,"According to the Church’s divinely appointed responsibilities, which of the following is one of the Church’s core purposes?",doctrine;church-mission;welfare;general-handbook,Care for the poor and the needy,A,False,claude,2025-08-27 21:06:30,2.0838000774383545,A
caring_for_those_in_need_2,Caring for Those in Need,What is the primary purpose of fast offerings in the Church?,fast-offerings;welfare;policy;general-handbook,Provide temporal assistance to the poor and needy under the bishop’s direction,A,False,claude,2025-08-27 21:06:33,1.784621000289917,A
caring_for_those_in_need_3,Caring for Those in Need,"In a ward, who has the primary responsibility and priesthood keys to direct temporal welfare assistance?",bishop;welfare;priesthood-keys;general-handbook,The bishop,A,False,claude,2025-08-27 21:06:36,2.048068046569824,A
celestial_kingdom_1,Celestial Kingdom,"Which scripture explicitly teaches that the celestial kingdom contains ""three heavens or degrees""?",doctrinal;celestial-kingdom;scripture,Doctrine and Covenants 131:1–4,A,False,claude,2025-08-27 21:06:39,1.839116096496582,A
celestial_kingdom_2,Celestial Kingdom,"According to Doctrine and Covenants 137:10, what is the destiny of all children who die before reaching the age of accountability?",doctrinal;celestial-kingdom;plan-of-salvation,They are saved in the celestial kingdom of heaven.,A,False,claude,2025-08-27 21:06:42,2.148746967315674,A
celestial_kingdom_3,Celestial Kingdom,"According to Doctrine and Covenants 76, in whose presence do those in the celestial kingdom dwell?",doctrinal;celestial-kingdom;D&C,In the presence of God the Father and His Son Jesus Christ.,A,False,claude,2025-08-27 21:06:45,1.6387929916381836,A
charity_1,Charity,"According to Moroni 7:47 in the Book of Mormon, how is ""charity"" defined?",doctrinal;scripture;charity,The pure love of Christ,A,False,claude,2025-08-27 21:06:48,1.6925981044769287,A
charity_2,Charity,Which statement matches Paul’s description of charity in 1 Corinthians 13?,doctrinal;scripture;Bible;charity,Charity envieth not,A,False,claude,2025-08-27 21:06:50,1.620561122894287,A
charity_3,Charity,"According to Moroni 7:48, what are disciples counseled to do to obtain charity?",practical;scripture;Book of Mormon;charity,Pray unto the Father with all the energy of heart to be filled with this love,A,False,claude,2025-08-27 21:06:53,1.5640089511871338,A
chastity_1,Chastity,"According to the Church's official teachings, what does the law of chastity require?",doctrinal;policy;handbook;chastity,"That sexual relations be reserved for marriage between a man and a woman, with complete fidelity within marriage",A,False,claude,2025-08-27 21:06:56,1.9541981220245361,A
chastity_2,Chastity,"In Alma's counsel to his son Corianton, how is sexual sin described in the Book of Mormon?",scripture;Book of Mormon;doctrinal;chastity,As most abominable above all sins save it be the shedding of innocent blood or denying the Holy Ghost,A,False,claude,2025-08-27 21:06:58,1.658461093902588,A
chastity_3,Chastity,Which of the following is a standard temple recommend question related to chastity?,practical;temple;policy;chastity,Do you live the law of chastity?,A,False,claude,2025-08-27 21:07:01,1.7521190643310547,A
children_of_god_1,Children of God,"According to official LDS doctrine, what does the phrase ""children of God"" mean regarding all humankind?",doctrinal;children-of-god;heavenly-parents,"That all people are literal spirit children of Heavenly Parents, created in God's image",A,False,claude,2025-08-27 21:07:04,1.78639817237854,A
children_of_god_2,Children of God,Which scripture passage states that humans are 'the offspring of God'?,scripture;children-of-god;new-testament,Acts 17:28–29,A,False,claude,2025-08-27 21:07:07,2.3280398845672607,A
children_of_god_3,Children of God,Which official Church document teaches that each person is a beloved spirit son or daughter of heavenly parents?,historical;official-statement;children-of-god,The Family: A Proclamation to the World (1995),A,False,claude,2025-08-27 21:07:10,1.6951301097869873,A
christmas_1,Christmas,"According to the Book of Mormon, who prophesied that a new star would appear and there would be a night without darkness at the birth of Jesus Christ?",doctrinal;scripture;Book of Mormon;Christmas,Samuel the Lamanite,A,False,claude,2025-08-27 21:07:12,1.5468828678131104,A
christmas_2,Christmas,What is the name of the annual Church broadcast held in early December that features messages and music focused on the birth of Jesus Christ?,practical;worship;broadcast;Christmas,First Presidency Christmas Devotional,A,False,claude,2025-08-27 21:07:15,1.8763267993927002,A
christmas_3,Christmas,The Church’s worldwide “Light the World” initiative during December primarily encourages members and friends to do what?,practical;outreach;service;Christmas,Share Christlike service and invite others to focus on Jesus Christ,A,False,claude,2025-08-27 21:07:18,1.7474310398101807,A
church_councils_1,Church Councils,"According to Doctrine and Covenants 102, how many high priests constitute a stake high council?",councils;scripture;history,Twelve high priests,A,False,claude,2025-08-27 21:07:21,1.8501110076904297,A
church_councils_2,Church Councils,"According to the General Handbook, what is the primary purpose of a Church membership council?",councils;handbook;membership,"To help protect others, help a person repent through the Savior, and protect the integrity of the Church",A,False,claude,2025-08-27 21:07:24,1.9914960861206055,A
church_councils_3,Church Councils,"In Doctrine and Covenants 107, how is the Quorum of the Twelve Apostles described in relation to Church councils?",councils;scripture;doctrine,A traveling high council to build up the Church and regulate its affairs in all nations,A,False,claude,2025-08-27 21:07:27,1.8271031379699707,A
church_financial_administration_1,Church Financial Administration,Which body of Church leaders approves the allocation and use of tithing funds for the Church’s annual budget?,finance;tithing;governance,The Council on the Disposition of the Tithes,A,False,claude,2025-08-27 21:07:30,1.8418307304382324,A
church_financial_administration_2,Church Financial Administration,In what setting is the Church Auditing Department’s annual report on the use of contributions presented?,finance;auditing;general-conference,During a session of April general conference,A,False,claude,2025-08-27 21:07:34,3.718062162399292,A
church_financial_administration_3,Church Financial Administration,What internal control is required when approving local unit expense reimbursements in the Church?,finance;local-unit-policy;internal-controls,"Two authorized approvers must approve each expense, and the payee cannot be one of the approvers",A,False,claude,2025-08-27 21:07:37,1.5730600357055664,A
church_organization_1,Church Organization,"According to official Church doctrine, who is the only person on earth authorized to exercise all priesthood keys for the Church?",church-organization;priesthood-keys;leadership;doctrinal,The President of The Church of Jesus Christ of Latter-day Saints,A,False,claude,2025-08-27 21:07:40,1.9211719036102295,A
church_organization_2,Church Organization,"In a standard local congregation (a ward), who presides?",church-organization;local-leadership;wards-and-branches;priesthood-keys,A bishop,A,False,claude,2025-08-27 21:07:43,1.7764551639556885,A
church_organization_3,Church Organization,"Which general Church office is primarily responsible for overseeing the Church’s temporal affairs (such as welfare, finances, and physical facilities) under the direction of the First Presidency?",church-organization;temporal-affairs;general-leadership;welfare,The Presiding Bishopric,A,False,claude,2025-08-27 21:07:46,2.185389995574951,A
commandments_1,Commandments,"According to Jesus’s teaching recorded in Matthew 22:37–39 and affirmed in Latter-day Saint doctrine, which two commandments are called the “great commandments”?",doctrinal;commandments;New Testament;great commandments,"Love God with all your heart, and love your neighbor as yourself",A,False,claude,2025-08-27 21:07:49,1.8633379936218262,A
commandments_2,Commandments,"In the sacrament prayer on the bread (Doctrine and Covenants 20:77), which specific commitment regarding commandments do participants make?",practical;sacrament;Doctrine and Covenants;commandments;covenants,Always remember him and keep his commandments which he has given them,A,False,claude,2025-08-27 21:07:52,2.0676820278167725,A
commandments_3,Commandments,"In the Book of Mormon, who rehearsed the Ten Commandments to King Noah’s priests?",scripture;Book of Mormon;commandments;Ten Commandments,Abinadi,A,False,claude,2025-08-27 21:07:55,2.2790050506591797,A
conscience_1,Conscience,"Which Article of Faith explicitly affirms the right to worship ""according to the dictates of our own conscience""?",doctrine;scripture;Articles_of_Faith;conscience;religious_liberty,The 11th Article of Faith,A,False,claude,2025-08-27 21:07:58,2.064441204071045,A
conscience_2,Conscience,"According to Doctrine and Covenants 134:4, what is the government's proper role regarding conscience?",doctrine;scripture;D&C_134;church_and_state;conscience,To restrain crime but never control conscience,A,False,claude,2025-08-27 21:08:01,1.8274359703063965,A
conscience_3,Conscience,"In official Latter-day Saint teachings, which term is sometimes used to describe the inner moral sense known as conscience that helps people discern right from wrong?",doctrine;Light_of_Christ;Gospel_Topics;conscience,The Light of Christ,A,False,claude,2025-08-27 21:08:04,1.8857460021972656,A
consecration_1,Consecration,"Which section of the Doctrine and Covenants first presents the 'law' to the early Saints, including instructions about consecration?",doctrinal;scripture;D&C;consecration;law-of-consecration,Doctrine and Covenants 42,A,False,claude,2025-08-27 21:08:07,2.0481929779052734,A
consecration_2,Consecration,"According to the Church’s official teachings, how do Latter-day Saints live the law of consecration today?",practical;doctrinal;Gospel Topics;consecration,"By consecrating their time, talents, and material means to build up the kingdom of God under the direction of Church leaders",A,False,claude,2025-08-27 21:08:10,1.8980002403259277,A
consecration_3,Consecration,"In early Church practice described in Doctrine and Covenants 51 and 72, who was designated to receive consecrated properties and appoint stewardships?",historical;scripture;bishops;D&C;consecration,The bishop,A,False,claude,2025-08-27 21:08:13,1.9013619422912598,A
conversion_1,Conversion,"In the Book of Mormon, what phrase is used to describe the inner transformation associated with genuine conversion to Jesus Christ?",doctrinal;scripture;conversion,A mighty change of heart,A,False,claude,2025-08-27 21:08:16,2.0920798778533936,A
conversion_2,Conversion,"According to Alma 23:6, what was a noted outcome among the Lamanites who were converted through the sons of Mosiah’s missionary efforts?",historical-scriptural;Book of Mormon;missionary work;conversion,They never did fall away,A,False,claude,2025-08-27 21:08:20,3.589931011199951,A
